,Bundesland,AnzahlFall,AnzahlGenesen,AnzahlTodesfall,Female,Unknown,Male,A00-A04,A05-A14,A15-A34,A35-A59,A60-A79,A80+,A_unknown
2020-04-30,Berlin,57.0,53.0,4.0,25.0,0.0,32.0,0.0,1.0,14.0,21.0,15.0,6.0,0.0
2020-05-01,Berlin,25.0,25.0,0.0,13.0,0.0,12.0,0.0,2.0,5.0,11.0,7.0,0.0,0.0
2020-05-02,Berlin,31.0,29.0,2.0,13.0,0.0,18.0,1.0,0.0,5.0,13.0,6.0,6.0,0.0
2020-05-03,Berlin,32.0,31.0,1.0,12.0,0.0,20.0,2.0,3.0,13.0,6.0,6.0,2.0,0.0
2020-05-04,Berlin,52.0,52.0,0.0,23.0,0.0,29.0,2.0,3.0,17.0,15.0,8.0,7.0,0.0
2020-05-05,Berlin,53.0,52.0,1.0,26.0,0.0,27.0,1.0,1.0,13.0,17.0,12.0,9.0,0.0
2020-05-06,Berlin,58.0,57.0,1.0,29.0,0.0,29.0,1.0,1.0,18.0,19.0,14.0,5.0,0.0
2020-05-07,Berlin,58.0,57.0,1.0,36.0,0.0,22.0,3.0,0.0,15.0,25.0,8.0,7.0,0.0
2020-05-08,Berlin,4.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
2020-05-09,Berlin,17.0,16.0,1.0,10.0,0.0,7.0,1.0,0.0,8.0,5.0,0.0,3.0,0.0
2020-05-10,Berlin,8.0,8.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0
2020-05-11,Berlin,16.0,14.0,2.0,5.0,0.0,11.0,0.0,0.0,7.0,3.0,1.0,5.0,0.0
2020-05-12,Berlin,37.0,36.0,1.0,15.0,0.0,22.0,2.0,3.0,11.0,10.0,8.0,3.0,0.0
2020-05-13,Berlin,58.0,58.0,0.0,32.0,0.0,26.0,4.0,6.0,13.0,27.0,7.0,1.0,0.0
2020-05-14,Berlin,45.0,44.0,1.0,24.0,0.0,21.0,0.0,1.0,16.0,16.0,8.0,4.0,0.0
2020-05-15,Berlin,16.0,16.0,0.0,9.0,0.0,7.0,0.0,0.0,8.0,5.0,2.0,1.0,0.0
2020-05-16,Berlin,16.0,16.0,0.0,11.0,0.0,5.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0
2020-05-17,Berlin,8.0,8.0,0.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0
2020-05-18,Berlin,33.0,32.0,1.0,16.0,0.0,17.0,1.0,6.0,5.0,11.0,6.0,4.0,0.0
2020-05-19,Berlin,46.0,43.0,3.0,26.0,0.0,20.0,1.0,2.0,12.0,20.0,2.0,9.0,0.0
2020-05-20,Berlin,48.0,47.0,1.0,29.0,0.0,19.0,1.0,5.0,15.0,15.0,10.0,2.0,0.0
2020-05-21,Berlin,10.0,9.0,1.0,4.0,0.0,6.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0
2020-05-22,Berlin,36.0,36.0,0.0,20.0,0.0,16.0,0.0,1.0,18.0,11.0,4.0,2.0,0.0
2020-05-23,Berlin,8.0,8.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0
2020-05-24,Berlin,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2020-05-25,Berlin,22.0,22.0,0.0,11.0,0.0,11.0,2.0,0.0,7.0,8.0,2.0,3.0,0.0
2020-05-26,Berlin,22.0,22.0,0.0,10.0,0.0,12.0,0.0,1.0,8.0,6.0,7.0,0.0,0.0
2020-05-27,Berlin,42.0,42.0,0.0,23.0,0.0,19.0,0.0,4.0,19.0,12.0,5.0,2.0,0.0
2020-05-28,Berlin,25.0,25.0,0.0,14.0,0.0,11.0,1.0,3.0,7.0,11.0,3.0,0.0,0.0
2020-05-29,Berlin,30.0,30.0,0.0,16.0,0.0,14.0,0.0,2.0,7.0,16.0,3.0,2.0,0.0
2020-05-30,Berlin,23.0,23.0,0.0,14.0,0.0,9.0,0.0,5.0,7.0,9.0,2.0,0.0,0.0
2020-05-31,Berlin,27.0,27.0,0.0,16.0,0.0,11.0,2.0,6.0,10.0,6.0,3.0,0.0,0.0
2020-06-01,Berlin,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
